,ResourceID,Statement of Responsibility,Language,Publisher,Date of Publication,Publication Location Name,Contributor,Subject(s),Bibliographic Item Description text,Bibliographic Source Title,Page(s),Resource ID,Language.1,External Cross Reference Source,Title Type,External Cross Reference Number,Journal or Serial ,Bibliographic Source Type,External Cross Reference Notes,Copyright Type,Editor,Volume number/part,Copyright Description,File,Author,Period(s),Bibliographic Item Description Type
6043,f15d05d0-87b3-4b1c-a678-d6417ef075a3,"Squires, S.",English,The Survey of Lincoln,2010.0,,,,,The Greetwell Ironstone Mines,,f15d05d0-87b3-4b1c-a678-d6417ef075a3,English,Lincoln Heritage Database (Sources),Primary,2616,,Article,,,,,,,,,
6044,f15d05d0-87b3-4b1c-a678-d6417ef075a3,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6045,f1654a09-11da-49fc-8f9e-aec960ceae47,"Clay, C.",English,Allen Archaeological Associates,2008.0,,,,,"Report on an Archaeological Scheme of Works: 60 Portland Street, Lincoln, Lincolnshire",,f1654a09-11da-49fc-8f9e-aec960ceae47,English,Lincoln Heritage Database (Sources),Primary,2200,,Excavation Report,,,,,,,,,
6046,f1654a09-11da-49fc-8f9e-aec960ceae47,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6047,f17539c5-409d-45a7-a6d2-2cd24a6af431,"Bennet, M.",English,Society for Lincolnshire History and Archaeology,2009.0,,,,,Lincoln: 7 St Catherines,,f17539c5-409d-45a7-a6d2-2cd24a6af431,English,Lincoln Heritage Database (Sources),Primary,2795,,Article,,,,,,,,,
6048,f17539c5-409d-45a7-a6d2-2cd24a6af431,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6049,f1867140-e7cb-4b42-ae08-6f62e6fa1ee4,"Jones, M. J.",English,Council for British Archaeology,1980.0,,,,,Wordsworth Street,,f1867140-e7cb-4b42-ae08-6f62e6fa1ee4,English,Lincoln Heritage Database (Sources),Primary,2545,,Monograph,,,,,,,,,
6050,f1867140-e7cb-4b42-ae08-6f62e6fa1ee4,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6051,f198b4e0-a5fb-48ae-bef1-1d10c731be20,"Ambrose, T.",English,Lincolnshire County Council,1981.0,,,,,Samuel Buck and 18th century Lincolnshire and Lincoln,,f198b4e0-a5fb-48ae-bef1-1d10c731be20,English,Lincoln Heritage Database (Sources),Primary,668,,Volume,,,,,,,,,
6052,f198b4e0-a5fb-48ae-bef1-1d10c731be20,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6053,f1a55c36-38c4-4e24-bd4a-3a487392c0de,"Sleap, J.",English,PCAS Archaeology,2011.0,,,,,"Erection of two-storey rear extension including lower ground floor at 59 Steep Hill, Lincoln. Archaeological Monitoring and Recording Report",,f1a55c36-38c4-4e24-bd4a-3a487392c0de,English,Lincoln Heritage Database (Sources),Primary,2740,,Watching Brief Report,,,,,,,,,
6054,f1a55c36-38c4-4e24-bd4a-3a487392c0de,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6055,f1d9e5f1-cc3f-4e31-8352-97e38273d661,"Sympson, Edward Mansel",English,,1904.0,,,,,"The Palace of John of Gaunt, Lincoln",,f1d9e5f1-cc3f-4e31-8352-97e38273d661,English,Lincoln Heritage Database (Sources),Primary,1528,,Article,,,,,,,,,
6056,f1d9e5f1-cc3f-4e31-8352-97e38273d661,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6057,f1df5b9a-74dc-4687-8810-5398c8624954,"Tann, G.",English,The Survey of Lincoln,2011.0,,,,,Number 255 Newark Road: Walkers Snack Foods/Smiths Crisps factory/Herrings nurseries,,f1df5b9a-74dc-4687-8810-5398c8624954,English,Lincoln Heritage Database (Sources),Primary,2887,,Article,,,,,,,,,
6058,f1df5b9a-74dc-4687-8810-5398c8624954,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6059,f1e28403-46f4-4a4b-9b85-2ce10f36697a,"Henderson, J.",English,Unpublished,1984.0,,,,,Medieval and post-Medieval glass from Lucy Tower Street,,f1e28403-46f4-4a4b-9b85-2ce10f36697a,English,Lincoln Heritage Database (Sources),Primary,732,,Report,,,,,,,,,
6060,f1e28403-46f4-4a4b-9b85-2ce10f36697a,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6061,f20e0cbd-8b43-413a-85ca-ea8352fe95fa,"Hockley, J.",English,City of Lincoln Archaeology Unit,1991.0,,,,,Gaunt Street/Anchor Works. Evaluation of Test Pits. Archive Report,,f20e0cbd-8b43-413a-85ca-ea8352fe95fa,English,Lincoln Heritage Database (Sources),Primary,1080,,Evaluation Report,,,,,,,,,
6062,f20e0cbd-8b43-413a-85ca-ea8352fe95fa,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6063,f212ed32-219f-4536-b82e-edb3e0528841,"Wheeler, R.",English,The Survey of Lincoln,2014.0,,,,,The electric telegraph comes to Bracebridge,,f212ed32-219f-4536-b82e-edb3e0528841,English,Lincoln Heritage Database (Sources),Primary,3026,,Article,,,,,,,,,
6064,f212ed32-219f-4536-b82e-edb3e0528841,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6065,f22ac434-4b0a-4c7d-9cb6-74077e7c1b2c,"Hill, J. W. F.",English,Cambridge University Press,1948.0,,,,,Medieval Lincoln (reprinted 1965),,f22ac434-4b0a-4c7d-9cb6-74077e7c1b2c,English,Lincoln Heritage Database (Sources),Primary,228,,Volume,,,,,,,,,
6066,f22ac434-4b0a-4c7d-9cb6-74077e7c1b2c,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6067,f270112f-c015-4778-b6c0-ab601c51fb86,,English,Lincoln Archaeological Research Committee,1946.0,,,,,Monks Tower Estate,,f270112f-c015-4778-b6c0-ab601c51fb86,English,Lincoln Heritage Database (Sources),Primary,1070,,Article,,,,,,,,,
6068,f270112f-c015-4778-b6c0-ab601c51fb86,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6069,f27a5f8b-9f1a-42c3-aa07-a139288bc009,,English,Society of Antiquaries,1977.0,,,,,Antiquaries Journal 57,,f27a5f8b-9f1a-42c3-aa07-a139288bc009,English,Lincoln Heritage Database (Sources),Primary,4259,,Journal,,,,,,,,,
6070,f27a5f8b-9f1a-42c3-aa07-a139288bc009,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6071,f287070a-8de4-4556-b7fe-3a4d5d814f51,"Jarvis, M.",English,City of Lincoln Archaeology Unit,1999.0,,,,,"City Medical Practice, off Tentercroft Street, Lincoln.  Archaeological Watching Brief.",,f287070a-8de4-4556-b7fe-3a4d5d814f51,English,Lincoln Heritage Database (Sources),Primary,1460,,Watching Brief Report,,,,,,,,,
6072,f287070a-8de4-4556-b7fe-3a4d5d814f51,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6073,f293491f-c564-4899-8e7f-7cad729fdfa7,"Pevsner, N., Harris, J. and Antram, N.",English,Penguin Books,1995.0,,,,,Lincolnshire,,f293491f-c564-4899-8e7f-7cad729fdfa7,English,Lincoln Heritage Database (Sources),Primary,677,,Volume,,,,,,,,,
6074,f293491f-c564-4899-8e7f-7cad729fdfa7,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6075,f2aa817c-6feb-4dc4-a7b4-09aa35859ea2,"Boylston, A. and Roberts, C.",English,Unpublished,1995.0,,,,,Lincoln Excavations 1972-1987. Report on the Human Skeletal Remains,,f2aa817c-6feb-4dc4-a7b4-09aa35859ea2,English,Lincoln Heritage Database (Sources),Primary,656,,Report,,,,,,,,,
6076,f2aa817c-6feb-4dc4-a7b4-09aa35859ea2,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6077,f2cd798e-a90b-4ede-9cf1-6f46e1e307f5,"Bennet, M.",English,Society for Lincolnshire History and Archaeology,2008.0,,,,,Lincoln: Bishop Grosseteste University College,,f2cd798e-a90b-4ede-9cf1-6f46e1e307f5,English,Lincoln Heritage Database (Sources),Primary,2766,,Article,,,,,,,,,
6078,f2cd798e-a90b-4ede-9cf1-6f46e1e307f5,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6079,f2d8370d-fd23-413d-b187-715d5ae54e46,"Carter, Rev. J.",English,Society of Antiquaries,1795.0,,,,,Account of sepulchral monuments discovered at Lincoln,,f2d8370d-fd23-413d-b187-715d5ae54e46,English,Lincoln Heritage Database (Sources),Primary,2533,,Article,,,,,,,,,
6080,f2d8370d-fd23-413d-b187-715d5ae54e46,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6081,f2de3e97-46f4-42d4-bf74-f3caf7ee67de,"Trimble, R.",English,City of Lincoln Archaeology Unit,2003.0,,,,,"Geotechnical Survey at the Former Anchor Street Works, Anchor Street, Lincoln",,f2de3e97-46f4-42d4-bf74-f3caf7ee67de,English,Lincoln Heritage Database (Sources),Primary,1742,,Watching Brief Report,,,,,,,,,
6082,f2de3e97-46f4-42d4-bf74-f3caf7ee67de,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6083,f2f42dec-c060-4d2e-b887-7f50f190ecca,"Whitwell, J. B.",English,Lincolnshire Architectural and Archaeological Society,1963.0,,,,,Archaeological Notes for 1962,,f2f42dec-c060-4d2e-b887-7f50f190ecca,English,Lincoln Heritage Database (Sources),Primary,527,,Article,,,,,,,,,
6084,f2f42dec-c060-4d2e-b887-7f50f190ecca,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6085,f2f52daf-8c51-40f4-9b3d-ad299bc204d6,"Hunter, D. and Rosenberg, N.",English,Under Construction Archaeology,2005.0,,,,,"Monks Road, Lincoln. Desk Based Assessment, prepared for Simons Development Limited",,f2f52daf-8c51-40f4-9b3d-ad299bc204d6,English,Lincoln Heritage Database (Sources),Primary,1926,,Deskbased Survey Report,,,,,,,,,
6086,f2f52daf-8c51-40f4-9b3d-ad299bc204d6,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6087,f3104f4b-6b84-4e11-a2e1-97a6e9e5ca92,"Miles, Paul",English,City of Lincoln Archaeology Unit,1989.0,,,,,The lower walled city in detail (c) The SE quarter,,f3104f4b-6b84-4e11-a2e1-97a6e9e5ca92,English,Lincoln Heritage Database (Sources),Primary,383,,Article,,,,,,,,,
6088,f3104f4b-6b84-4e11-a2e1-97a6e9e5ca92,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6089,f3123843-c5d2-4f2e-b777-9d3d2a7787a4,The Archdeacon of Lincoln,English,Archaeological Institute of Great Britain and Ireland,1850.0,,,,,A Short Dissertation on the monuments at the upper end of the north-eastern part of the presbytery in the Cathedral of Lincoln,,f3123843-c5d2-4f2e-b777-9d3d2a7787a4,English,Lincoln Heritage Database (Sources),Primary,2705,,Article,,,,,,,,,
6090,f3123843-c5d2-4f2e-b777-9d3d2a7787a4,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6091,f3241c42-31a5-4c8c-a34a-c25f5d0c9395,"Brann, M.",English,City of Lincoln Archaeology Unit,1995.0,,,,,Lincoln Bishops Old Palace,,f3241c42-31a5-4c8c-a34a-c25f5d0c9395,English,Lincoln Heritage Database (Sources),Primary,801,,Article,,,,,,,,,
6092,f3241c42-31a5-4c8c-a34a-c25f5d0c9395,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6093,f334a565-dd28-4cf9-adb5-9735a78adb37,,English,,1936.0,,,,,"The Lincolnshire Magazine 3, No. 7",,f334a565-dd28-4cf9-adb5-9735a78adb37,English,Lincoln Heritage Database (Sources),Primary,4364,,Journal,,,,,,,,,
6094,f334a565-dd28-4cf9-adb5-9735a78adb37,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6095,f34062cd-5807-462d-854f-ab0a70c82863,,English,R. E. Leary,1848.0,,,,,The Hand Book Guide to Lincoln,,f34062cd-5807-462d-854f-ab0a70c82863,English,Lincoln Heritage Database (Sources),Primary,1227,,Guide Book,,,,,,,,,
6096,f34062cd-5807-462d-854f-ab0a70c82863,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6097,f3831975-5f30-4b01-a35b-146363d09a3e,"Ashbee, J.",English,City of Lincoln Archaeology Unit,1994.0,,,,,Architectural Research: the Magnate Residence and the Monuments Protection Programme,,f3831975-5f30-4b01-a35b-146363d09a3e,English,Lincoln Heritage Database (Sources),Primary,944,,Article,,,,,,,,,
6098,f3831975-5f30-4b01-a35b-146363d09a3e,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6099,f3aa0ec6-6876-48d2-91bb-b759ed405754,"Mann, J.",English,City of Lincoln Archaeology Unit,1998.0,,,,,Ceramic and Non-Ceramic Building Materials,,f3aa0ec6-6876-48d2-91bb-b759ed405754,English,Lincoln Heritage Database (Sources),Primary,1344,,Report,,,,,,,,,
6100,f3aa0ec6-6876-48d2-91bb-b759ed405754,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6101,f3c0371b-0c85-4830-8508-193c260871b4,"Vince, Alan",English,City of Lincoln Archaeology Unit,1991.0,,,,,Where is Lincolns Oldest Church?,,f3c0371b-0c85-4830-8508-193c260871b4,English,Lincoln Heritage Database (Sources),Primary,492,,Article,,,,,,,,,
6102,f3c0371b-0c85-4830-8508-193c260871b4,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6103,f3ce451d-803a-48d6-8bda-f5c2638a9c7d,"Bennet, M.",English,Society for Lincolnshire History and Archaeology,2000.0,,,,,Society for Lincolnshire History and Archaeology 35,,f3ce451d-803a-48d6-8bda-f5c2638a9c7d,English,Lincoln Heritage Database (Sources),Primary,4099,,Journal,,,,,,,,,
6104,f3ce451d-803a-48d6-8bda-f5c2638a9c7d,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6105,f3f218aa-c193-469a-8b97-c1b7714c1b58,"Galbraith, V. H.",English,Society of Antiquaries,1932.0,,,,,Seven charters of Henry II at Lincoln Cathedral,,f3f218aa-c193-469a-8b97-c1b7714c1b58,English,Lincoln Heritage Database (Sources),Primary,2263,,Article,,,,,,,,,
6106,f3f218aa-c193-469a-8b97-c1b7714c1b58,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6107,f3f4a86c-f803-46de-887c-42d5bc270956,,English,Society for the Promotion of Roman Studies,1937.0,,,,,Roman Britain in 1936,,f3f4a86c-f803-46de-887c-42d5bc270956,English,Lincoln Heritage Database (Sources),Primary,1146,,Article,,,,,,,,,
6108,f3f4a86c-f803-46de-887c-42d5bc270956,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6109,f408c3fa-042f-4079-bcdc-23dcc95decbc,"Vince, Alan and Jones, Michael",English,City of Lincoln Archaeology Unit,1991.0,,,,,The Lincoln Archives Project 1988-91,,f408c3fa-042f-4079-bcdc-23dcc95decbc,English,Lincoln Heritage Database (Sources),Primary,484,,Article,,,,,,,,,
6110,f408c3fa-042f-4079-bcdc-23dcc95decbc,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6111,f4322f7f-db0d-4e37-9bc0-edc6cdbf71b9,"Hill, J. W. F.",English,Archaeological Institute of Great Britain and Ireland,1946.0,,,,,Note on the history and attribution of the Jews Houses,,f4322f7f-db0d-4e37-9bc0-edc6cdbf71b9,English,Lincoln Heritage Database (Sources),Primary,2841,,Article,,,,,,,,,
6112,f4322f7f-db0d-4e37-9bc0-edc6cdbf71b9,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6113,f43e6daa-122f-428c-8515-60420cab4e87,"Bischoff, J. P.",English,,1996.0,,,,,"Women and the Thirteenth-Century Lincoln Market: Stages of Life, Stages of Capitalization",,f43e6daa-122f-428c-8515-60420cab4e87,English,Lincoln Heritage Database (Sources),Primary,2909,,Article,,,,,,,,,
6114,f43e6daa-122f-428c-8515-60420cab4e87,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6115,f44d215a-237e-4089-b391-20be66cd2bbf,"Hill, P. R.",English,The Survey of Lincoln,2001.0,,,,,The Lincoln Enquirer 2,,f44d215a-237e-4089-b391-20be66cd2bbf,English,Lincoln Heritage Database (Sources),Primary,4170,,Journal,,,,,,,,,
6116,f44d215a-237e-4089-b391-20be66cd2bbf,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6117,f4568a31-f70c-429a-a571-09b6e2fd378f,"Jones, M. J.",English,Council for British Archaeology,1981.0,,,,,Lincoln,,f4568a31-f70c-429a-a571-09b6e2fd378f,English,Lincoln Heritage Database (Sources),Primary,302,,Article,,,,,,,,,
6118,f4568a31-f70c-429a-a571-09b6e2fd378f,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6119,f4941061-edee-49fd-8249-63ce50ee522e,,English,Associated Architectural Societies,1861.0,,,,,"Associated Architectural Societies, Reports and papers 6",,f4941061-edee-49fd-8249-63ce50ee522e,English,Lincoln Heritage Database (Sources),Primary,4381,,Journal,,,,,,,,,
6120,f4941061-edee-49fd-8249-63ce50ee522e,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6121,f4b0feaf-2413-4d71-8026-946a36ee954e,"Walker, A.",English,The Survey of Lincoln,2009.0,,,,,"Uphill Lincoln 1: Burton Road, Newport, and the Ermine Estate, Neighbourhood Booklet,",,f4b0feaf-2413-4d71-8026-946a36ee954e,English,Lincoln Heritage Database (Sources),Primary,4080,,Series,,,,,,,,,
6122,f4b0feaf-2413-4d71-8026-946a36ee954e,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6123,f4b33003-ee02-4a32-b25a-6f5760664d41,"Beastall, T. W.",English,History of Lincolnshire Committee,,,,,,The Agricultural Revolution in Lincolnshire,,f4b33003-ee02-4a32-b25a-6f5760664d41,English,Lincoln Heritage Database (Sources),Primary,1593,,Volume,,,,,,,,,
6124,f4b33003-ee02-4a32-b25a-6f5760664d41,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6125,f4bf8ab1-6a29-42cc-b130-68f27dcbe303,"Mills, D.",English,Society for Lincolnshire History and Archaeology,1993.0,,,,,"Cross O Cliff brickworks, Lincoln",,f4bf8ab1-6a29-42cc-b130-68f27dcbe303,English,Lincoln Heritage Database (Sources),Primary,2393,,Article,,,,,,,,,
6126,f4bf8ab1-6a29-42cc-b130-68f27dcbe303,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6127,f4cc10b4-f11c-4f50-9cd4-ef8103750ed3,"Bennett,  Brian",English,Bennett,,,,,,The Catholic Churches in Lincoln,,f4cc10b4-f11c-4f50-9cd4-ef8103750ed3,English,Lincoln Heritage Database (Sources),Primary,1688,,Volume,,,,,,,,,
6128,f4cc10b4-f11c-4f50-9cd4-ef8103750ed3,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6129,f4f0fe4d-7889-4394-8f12-c85ba742ef32,"Field, N. and Tann, G.",English,Lindsey Archaeological Services,1995.0,,,,,Lincoln Business Park. Archaeological Appraisal,,f4f0fe4d-7889-4394-8f12-c85ba742ef32,English,Lincoln Heritage Database (Sources),Primary,1956,,Deskbased Survey Report,,,,,,,,,
6130,f4f0fe4d-7889-4394-8f12-c85ba742ef32,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6131,f4f38724-3fe9-4a17-96cc-2931a1860aeb,"Rouse, C. E.",English,Unpublished,1980.0,,,,,"Wall Paintings at Nos.16/17 Bailgate, Lincoln",,f4f38724-3fe9-4a17-96cc-2931a1860aeb,English,Lincoln Heritage Database (Sources),Primary,1091,,Report,,,,,,,,,
6132,f4f38724-3fe9-4a17-96cc-2931a1860aeb,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6133,f4fa4e74-5075-461a-acc4-c9555ce1a636,"Stocker, David",English,Council for British Archaeology,1991.0,,,,,"St Marys Guildhall, Lincoln, The Archaeology of Lincoln, 12-1",,f4fa4e74-5075-461a-acc4-c9555ce1a636,English,Lincoln Heritage Database (Sources),Primary,4069,,Series,,,,,,,,,
6134,f4fa4e74-5075-461a-acc4-c9555ce1a636,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6135,f51e159a-9821-4c5e-9df2-49bae834d69f,"Field, N. and George, I.",English,Society for Lincolnshire History and Archaeology,1996.0,,,,,"Lincoln: Earls Park, Boultham Park Road",,f51e159a-9821-4c5e-9df2-49bae834d69f,English,Lincoln Heritage Database (Sources),Primary,1408,,Article,,,,,,,,,
6136,f51e159a-9821-4c5e-9df2-49bae834d69f,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6137,f54d72bb-b7ed-4294-8980-f33b279291e3,,English,Society of Antiquaries,1973.0,,,,,Archaeologia 104,,f54d72bb-b7ed-4294-8980-f33b279291e3,English,Lincoln Heritage Database (Sources),Primary,4284,,Journal,,,,,,,,,
6138,f54d72bb-b7ed-4294-8980-f33b279291e3,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6139,f56a7a6f-5443-4d50-b2f5-0532d1211272,"Healey, H. & Beevers, R.",English,Society for Lincolnshire History and Archaeology,1987.0,,,,,Lincolnshire Past and Present 90,,f56a7a6f-5443-4d50-b2f5-0532d1211272,English,Lincoln Heritage Database (Sources),Primary,4246,,Journal,,,,,,,,,
6140,f56a7a6f-5443-4d50-b2f5-0532d1211272,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6141,f56befab-1048-4c80-93e2-674a349a9da7,"Trott, K.",English,Lindsey Archaeological Services,2007.0,,,,,"Monks Abbey Park, Monks Road, Lincoln. Archaeological Watching Brief",,f56befab-1048-4c80-93e2-674a349a9da7,English,Lincoln Heritage Database (Sources),Primary,2097,,Watching Brief Report,,,,,,,,,
6142,f56befab-1048-4c80-93e2-674a349a9da7,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6143,f59f9392-fae5-4dc3-90f6-1befa0b9f215,"Priest, R.",English,Lindsey Archaeological Services,2005.0,,,,,"YMCA Residential Centre, Croft Street, Lincoln. Archaeological Evaluation",,f59f9392-fae5-4dc3-90f6-1befa0b9f215,English,Lincoln Heritage Database (Sources),Primary,1865,,Evaluation Report,,,,,,,,,
6144,f59f9392-fae5-4dc3-90f6-1befa0b9f215,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6145,f5b1fd82-b34f-4dfe-a0fd-d9d3c8737684,,English,Society of Antiquaries,1981.0,,,,,Antiquaries Journal 61,,f5b1fd82-b34f-4dfe-a0fd-d9d3c8737684,English,Lincoln Heritage Database (Sources),Primary,4261,,Journal,,,,,,,,,
6146,f5b1fd82-b34f-4dfe-a0fd-d9d3c8737684,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6147,f62f93db-27a9-49da-a2b4-2026599c2ae6,,English,,1869.0,,,,,Illustrated London News 60,,f62f93db-27a9-49da-a2b4-2026599c2ae6,English,Lincoln Heritage Database (Sources),Primary,4120,,Journal,,,,,,,,,
6148,f62f93db-27a9-49da-a2b4-2026599c2ae6,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6149,f63b8785-2316-4e18-b07d-4eee08e8de5f,"Kingsley, Helen",English,,1987.0,,,,,Experiments with freeze-drying treatments for composite waterlogged objects of wood and iron,,f63b8785-2316-4e18-b07d-4eee08e8de5f,English,Lincoln Heritage Database (Sources),Primary,333,,Volume,,,,,,,,,
6150,f63b8785-2316-4e18-b07d-4eee08e8de5f,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6151,f64cf7cb-ce17-4b8e-a7ee-1d9826c0612a,"Wragg, K.",English,City of Lincoln Archaeology Unit,1992.0,,,,,Monks Road Sewer Improvements,,f64cf7cb-ce17-4b8e-a7ee-1d9826c0612a,English,Lincoln Heritage Database (Sources),Primary,964,,Article,,,,,,,,,
6152,f64cf7cb-ce17-4b8e-a7ee-1d9826c0612a,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6153,f64f3945-7998-4314-98f0-eee61b80eaf4,"Stevenson, P.",English,Society for Lincolnshire History and Archaeology,2012.0,,,,,Jodrell Bank and Robeys,,f64f3945-7998-4314-98f0-eee61b80eaf4,English,Lincoln Heritage Database (Sources),Primary,2802,,Article,,,,,,,,,
6154,f64f3945-7998-4314-98f0-eee61b80eaf4,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6155,f6746775-c0a5-4511-bdf1-6112315d5e5f,"Darling, Margaret J.",English,,1981.0,,,,,Early red-slipped ware from Lincoln,,f6746775-c0a5-4511-bdf1-6112315d5e5f,English,Lincoln Heritage Database (Sources),Primary,117,,Monograph,,,,,,,,,
6156,f6746775-c0a5-4511-bdf1-6112315d5e5f,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6157,f67a694c-e747-4c6e-9919-488cfb2d4f4a,"Russell, V. and Moorhouse, S.",English,Society for Lincolnshire History and Archaeology,1971.0,,,,,"Excavations near the Bishops Palace at Nettleham, 1959",,f67a694c-e747-4c6e-9919-488cfb2d4f4a,English,Lincoln Heritage Database (Sources),Primary,897,,Article,,,,,,,,,
6158,f67a694c-e747-4c6e-9919-488cfb2d4f4a,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6159,f69e1612-49c6-4684-88be-483fe1bc3565,,English,Society for Lincolnshire History and Archaeology,1999.0,,,,,Lincoln: 3 Cottesford Place,,f69e1612-49c6-4684-88be-483fe1bc3565,English,Lincoln Heritage Database (Sources),Primary,1649,,Article,,,,,,,,,
6160,f69e1612-49c6-4684-88be-483fe1bc3565,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6161,f6b4c085-8450-4d1e-8323-27dcebfabe95,,English,Royal Archaeological Institute,2005.0,,,,,Archaeological Journal 162,,f6b4c085-8450-4d1e-8323-27dcebfabe95,English,Lincoln Heritage Database (Sources),Primary,4247,,Journal,,,,,,,,,
6162,f6b4c085-8450-4d1e-8323-27dcebfabe95,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6163,f6bfed3a-ede7-4a29-8268-5f28f86d427f,"Wiggins, R., Boylston, A. and Roberts, C.",English,,,,,,,"Report on the Human Skeletal Material from Blackfriars, Gloucester",,f6bfed3a-ede7-4a29-8268-5f28f86d427f,English,Lincoln Heritage Database (Sources),Primary,717,,Report,,,,,,,,,
6164,f6bfed3a-ede7-4a29-8268-5f28f86d427f,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6165,f6cb247d-1cfa-49aa-bb87-f5baf09db0f1,"Manning, W. H.",English,Trustees of British Museum,1985.0,,,,,"Catalogue of the Romano-British iron tools, fittings and weapons in the British Museum",,f6cb247d-1cfa-49aa-bb87-f5baf09db0f1,English,Lincoln Heritage Database (Sources),Primary,4115,,Volume,,,,,,,,,
6166,f6cb247d-1cfa-49aa-bb87-f5baf09db0f1,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6167,f6cf5e13-a715-4488-87f6-18ce1413009b,"Humphreys, R.",English,Trent and Peak Archaeology,2014.0,,,,,"10 Tempest Street, Lincoln, Lincolnshire. An Archaeological Desk Based Assessment for Framework Housing Association",,f6cf5e13-a715-4488-87f6-18ce1413009b,English,Lincoln Heritage Database (Sources),Primary,3021,,Deskbased Survey Report,,,,,,,,,
6168,f6cf5e13-a715-4488-87f6-18ce1413009b,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6169,f6de5aba-b8b8-4f73-be82-d230c278022f,"Good, G. L., Jones, R. H. & Ponsford, M. W.",English,,1991.0,,,,,"Waterfront Archaeology: Proceedings of the third International conference, Bristol, 1988, Council for British Archaeology Research Reports, 74",,f6de5aba-b8b8-4f73-be82-d230c278022f,English,Lincoln Heritage Database (Sources),Primary,4085,,Report,,,,,,,,,
6170,f6de5aba-b8b8-4f73-be82-d230c278022f,,English,,,,,,,,,,English,,,,,,,,,,,,,,
6171,f6f6ca3d-62fd-4ce5-b16a-cde7a3249b7f,"Allen, M.",English,Allen Archaeological Associates,2007.0,,,,,"Archaeological Evaluation Report. Trial trenching at the Golden Eagle Public House, 21 High Street, Lincoln, Lincolnshire",,f6f6ca3d-62fd-4ce5-b16a-cde7a3249b7f,English,Lincoln Heritage Database (Sources),Primary,2100,,Evaluation Report,,,,,,,,,
6172,f6f6ca3d-62fd-4ce5-b16a-cde7a3249b7f,,English,,,,,,,,,,English,,,,,,,,,,,,,,
